date,region,source,generation_mwh,vector
2014-12-01,Nova Scotia,Combustion turbine,51929.0,v44174723
2015-01-01,Nova Scotia,Combustion turbine,37469.0,v44174723
2015-02-01,Nova Scotia,Combustion turbine,29331.0,v44174723
2015-03-01,Nova Scotia,Combustion turbine,56309.0,v44174723
2015-04-01,Nova Scotia,Combustion turbine,57885.0,v44174723
2015-05-01,Nova Scotia,Combustion turbine,39655.0,v44174723
2015-06-01,Nova Scotia,Combustion turbine,64361.0,v44174723
2015-07-01,Nova Scotia,Combustion turbine,61496.0,v44174723
2015-08-01,Nova Scotia,Combustion turbine,37075.0,v44174723
2015-09-01,Nova Scotia,Combustion turbine,15509.0,v44174723
2015-10-01,Nova Scotia,Combustion turbine,46617.0,v44174723
2015-11-01,Nova Scotia,Combustion turbine,44690.0,v44174723
2015-12-01,Nova Scotia,Combustion turbine,52597.0,v44174723
2008-01-01,Nova Scotia,Conventional steam turbine,1036750.0,v44174722
2008-02-01,Nova Scotia,Conventional steam turbine,936935.0,v44174722
2008-03-01,Nova Scotia,Conventional steam turbine,1002927.0,v44174722
2008-04-01,Nova Scotia,Conventional steam turbine,898184.0,v44174722
2008-05-01,Nova Scotia,Conventional steam turbine,850312.0,v44174722
2008-06-01,Nova Scotia,Conventional steam turbine,811919.0,v44174722
2008-07-01,Nova Scotia,Conventional steam turbine,852113.0,v44174722
2008-08-01,Nova Scotia,Conventional steam turbine,855244.0,v44174722
2008-09-01,Nova Scotia,Conventional steam turbine,806895.0,v44174722
2008-10-01,Nova Scotia,Conventional steam turbine,848688.0,v44174722
2008-11-01,Nova Scotia,Conventional steam turbine,853221.0,v44174722
2008-12-01,Nova Scotia,Conventional steam turbine,948974.0,v44174722
2009-01-01,Nova Scotia,Conventional steam turbine,1054913.0,v44174722
2009-02-01,Nova Scotia,Conventional steam turbine,930100.0,v44174722
2009-03-01,Nova Scotia,Conventional steam turbine,955064.0,v44174722
2009-04-01,Nova Scotia,Conventional steam turbine,800997.0,v44174722
2009-05-01,Nova Scotia,Conventional steam turbine,789438.0,v44174722
2009-06-01,Nova Scotia,Conventional steam turbine,716911.0,v44174722
2009-07-01,Nova Scotia,Conventional steam turbine,738049.0,v44174722
2009-08-01,Nova Scotia,Conventional steam turbine,758825.0,v44174722
2009-09-01,Nova Scotia,Conventional steam turbine,663839.0,v44174722
2009-10-01,Nova Scotia,Conventional steam turbine,771979.0,v44174722
2009-11-01,Nova Scotia,Conventional steam turbine,781983.0,v44174722
2009-12-01,Nova Scotia,Conventional steam turbine,996485.0,v44174722
2010-01-01,Nova Scotia,Conventional steam turbine,1053703.0,v44174722
2010-02-01,Nova Scotia,Conventional steam turbine,931120.0,v44174722
2010-03-01,Nova Scotia,Conventional steam turbine,941411.0,v44174722
2010-04-01,Nova Scotia,Conventional steam turbine,676485.0,v44174722
2010-05-01,Nova Scotia,Conventional steam turbine,766076.0,v44174722
2010-06-01,Nova Scotia,Conventional steam turbine,765238.0,v44174722
2010-07-01,Nova Scotia,Conventional steam turbine,868896.0,v44174722
2010-08-01,Nova Scotia,Conventional steam turbine,873995.0,v44174722
2010-09-01,Nova Scotia,Conventional steam turbine,744686.0,v44174722
2010-10-01,Nova Scotia,Conventional steam turbine,818186.0,v44174722
2010-11-01,Nova Scotia,Conventional steam turbine,813552.0,v44174722
2010-12-01,Nova Scotia,Conventional steam turbine,862427.0,v44174722
2011-01-01,Nova Scotia,Conventional steam turbine,987233.0,v44174722
2011-02-01,Nova Scotia,Conventional steam turbine,956954.0,v44174722
2011-03-01,Nova Scotia,Conventional steam turbine,941816.0,v44174722
2011-04-01,Nova Scotia,Conventional steam turbine,733599.0,v44174722
2011-05-01,Nova Scotia,Conventional steam turbine,650112.0,v44174722
2011-06-01,Nova Scotia,Conventional steam turbine,687641.0,v44174722
2011-07-01,Nova Scotia,Conventional steam turbine,768819.0,v44174722
2011-08-01,Nova Scotia,Conventional steam turbine,779922.0,v44174722
2011-09-01,Nova Scotia,Conventional steam turbine,644037.0,v44174722
2011-10-01,Nova Scotia,Conventional steam turbine,638215.0,v44174722
2011-11-01,Nova Scotia,Conventional steam turbine,697864.0,v44174722
2011-12-01,Nova Scotia,Conventional steam turbine,780937.0,v44174722
2012-01-01,Nova Scotia,Conventional steam turbine,867680.0,v44174722
2012-02-01,Nova Scotia,Conventional steam turbine,822489.0,v44174722
2012-03-01,Nova Scotia,Conventional steam turbine,672048.0,v44174722
2012-04-01,Nova Scotia,Conventional steam turbine,621754.0,v44174722
2012-05-01,Nova Scotia,Conventional steam turbine,569692.0,v44174722
2012-06-01,Nova Scotia,Conventional steam turbine,563743.0,v44174722
2012-07-01,Nova Scotia,Conventional steam turbine,618896.0,v44174722
2012-08-01,Nova Scotia,Conventional steam turbine,661340.0,v44174722
2012-09-01,Nova Scotia,Conventional steam turbine,555432.0,v44174722
2012-10-01,Nova Scotia,Conventional steam turbine,623135.0,v44174722
2012-11-01,Nova Scotia,Conventional steam turbine,758029.0,v44174722
2012-12-01,Nova Scotia,Conventional steam turbine,847033.0,v44174722
2013-01-01,Nova Scotia,Conventional steam turbine,894824.0,v44174722
2013-02-01,Nova Scotia,Conventional steam turbine,952302.0,v44174722
2013-03-01,Nova Scotia,Conventional steam turbine,784342.0,v44174722
2013-04-01,Nova Scotia,Conventional steam turbine,705775.0,v44174722
2013-05-01,Nova Scotia,Conventional steam turbine,657512.0,v44174722
2013-06-01,Nova Scotia,Conventional steam turbine,591808.0,v44174722
2013-07-01,Nova Scotia,Conventional steam turbine,658400.0,v44174722
2013-08-01,Nova Scotia,Conventional steam turbine,583462.0,v44174722
2013-09-01,Nova Scotia,Conventional steam turbine,526731.0,v44174722
2013-10-01,Nova Scotia,Conventional steam turbine,612072.0,v44174722
2013-11-01,Nova Scotia,Conventional steam turbine,692749.0,v44174722
2013-12-01,Nova Scotia,Conventional steam turbine,925467.0,v44174722
2014-01-01,Nova Scotia,Conventional steam turbine,900077.0,v44174722
2014-02-01,Nova Scotia,Conventional steam turbine,824431.0,v44174722
2014-03-01,Nova Scotia,Conventional steam turbine,889238.0,v44174722
2014-04-01,Nova Scotia,Conventional steam turbine,626711.0,v44174722
2014-05-01,Nova Scotia,Conventional steam turbine,585313.0,v44174722
2014-06-01,Nova Scotia,Conventional steam turbine,596053.0,v44174722
2014-07-01,Nova Scotia,Conventional steam turbine,607053.0,v44174722
2014-08-01,Nova Scotia,Conventional steam turbine,610018.0,v44174722
2014-09-01,Nova Scotia,Conventional steam turbine,503004.0,v44174722
2014-10-01,Nova Scotia,Conventional steam turbine,557429.0,v44174722
2014-11-01,Nova Scotia,Conventional steam turbine,695789.0,v44174722
2014-12-01,Nova Scotia,Conventional steam turbine,732406.0,v44174722
2015-01-01,Nova Scotia,Conventional steam turbine,920945.0,v44174722
2015-02-01,Nova Scotia,Conventional steam turbine,888613.0,v44174722
2015-03-01,Nova Scotia,Conventional steam turbine,857233.0,v44174722
2015-04-01,Nova Scotia,Conventional steam turbine,658696.0,v44174722
2015-05-01,Nova Scotia,Conventional steam turbine,460609.0,v44174722
2015-06-01,Nova Scotia,Conventional steam turbine,459052.0,v44174722
2015-07-01,Nova Scotia,Conventional steam turbine,552601.0,v44174722
2015-08-01,Nova Scotia,Conventional steam turbine,603747.0,v44174722
2015-09-01,Nova Scotia,Conventional steam turbine,545125.0,v44174722
2015-10-01,Nova Scotia,Conventional steam turbine,578180.0,v44174722
2015-11-01,Nova Scotia,Conventional steam turbine,626172.0,v44174722
2015-12-01,Nova Scotia,Conventional steam turbine,675829.0,v44174722
2008-01-01,Nova Scotia,Hydraulic turbine,107413.0,v44174721
2008-02-01,Nova Scotia,Hydraulic turbine,121149.0,v44174721
2008-03-01,Nova Scotia,Hydraulic turbine,145267.0,v44174721
2008-04-01,Nova Scotia,Hydraulic turbine,110078.0,v44174721
2008-05-01,Nova Scotia,Hydraulic turbine,87975.0,v44174721
2008-06-01,Nova Scotia,Hydraulic turbine,66502.0,v44174721
2008-07-01,Nova Scotia,Hydraulic turbine,54128.0,v44174721
2008-08-01,Nova Scotia,Hydraulic turbine,50690.0,v44174721
2008-09-01,Nova Scotia,Hydraulic turbine,84541.0,v44174721
2008-10-01,Nova Scotia,Hydraulic turbine,66372.0,v44174721
2008-11-01,Nova Scotia,Hydraulic turbine,71797.0,v44174721
2008-12-01,Nova Scotia,Hydraulic turbine,124214.0,v44174721
2009-01-01,Nova Scotia,Hydraulic turbine,113802.0,v44174721
2009-02-01,Nova Scotia,Hydraulic turbine,88146.0,v44174721
2009-03-01,Nova Scotia,Hydraulic turbine,113616.0,v44174721
2009-04-01,Nova Scotia,Hydraulic turbine,109411.0,v44174721
2009-05-01,Nova Scotia,Hydraulic turbine,122049.0,v44174721
2009-06-01,Nova Scotia,Hydraulic turbine,58832.0,v44174721
2009-07-01,Nova Scotia,Hydraulic turbine,72915.0,v44174721
2009-08-01,Nova Scotia,Hydraulic turbine,63581.0,v44174721
2009-09-01,Nova Scotia,Hydraulic turbine,47910.0,v44174721
2009-10-01,Nova Scotia,Hydraulic turbine,84190.0,v44174721
2009-11-01,Nova Scotia,Hydraulic turbine,84172.0,v44174721
2009-12-01,Nova Scotia,Hydraulic turbine,109492.0,v44174721
2010-01-01,Nova Scotia,Hydraulic turbine,111235.0,v44174721
2010-02-01,Nova Scotia,Hydraulic turbine,85928.0,v44174721
2010-03-01,Nova Scotia,Hydraulic turbine,93488.0,v44174721
2010-04-01,Nova Scotia,Hydraulic turbine,97370.0,v44174721
2010-05-01,Nova Scotia,Hydraulic turbine,72743.0,v44174721
2010-06-01,Nova Scotia,Hydraulic turbine,67570.0,v44174721
2010-07-01,Nova Scotia,Hydraulic turbine,55570.0,v44174721
2010-08-01,Nova Scotia,Hydraulic turbine,47359.0,v44174721
2010-09-01,Nova Scotia,Hydraulic turbine,53426.0,v44174721
2010-10-01,Nova Scotia,Hydraulic turbine,58867.0,v44174721
2010-11-01,Nova Scotia,Hydraulic turbine,105556.0,v44174721
2010-12-01,Nova Scotia,Hydraulic turbine,152924.0,v44174721
2011-01-01,Nova Scotia,Hydraulic turbine,131037.0,v44174721
2011-02-01,Nova Scotia,Hydraulic turbine,104673.0,v44174721
2011-03-01,Nova Scotia,Hydraulic turbine,134181.0,v44174721
2011-04-01,Nova Scotia,Hydraulic turbine,113540.0,v44174721
2011-05-01,Nova Scotia,Hydraulic turbine,133407.0,v44174721
2011-06-01,Nova Scotia,Hydraulic turbine,82095.0,v44174721
2011-07-01,Nova Scotia,Hydraulic turbine,66314.0,v44174721
2011-08-01,Nova Scotia,Hydraulic turbine,45391.0,v44174721
2011-09-01,Nova Scotia,Hydraulic turbine,39633.0,v44174721
2011-10-01,Nova Scotia,Hydraulic turbine,81331.0,v44174721
2011-11-01,Nova Scotia,Hydraulic turbine,75058.0,v44174721
2011-12-01,Nova Scotia,Hydraulic turbine,99204.0,v44174721
2012-01-01,Nova Scotia,Hydraulic turbine,100612.0,v44174721
2012-02-01,Nova Scotia,Hydraulic turbine,90586.0,v44174721
2012-03-01,Nova Scotia,Hydraulic turbine,95109.0,v44174721
2012-04-01,Nova Scotia,Hydraulic turbine,74472.0,v44174721
2012-05-01,Nova Scotia,Hydraulic turbine,69140.0,v44174721
2012-06-01,Nova Scotia,Hydraulic turbine,57846.0,v44174721
2012-07-01,Nova Scotia,Hydraulic turbine,42984.0,v44174721
2012-08-01,Nova Scotia,Hydraulic turbine,19284.0,v44174721
2012-09-01,Nova Scotia,Hydraulic turbine,31132.0,v44174721
2012-10-01,Nova Scotia,Hydraulic turbine,75030.0,v44174721
2012-11-01,Nova Scotia,Hydraulic turbine,91092.0,v44174721
2012-12-01,Nova Scotia,Hydraulic turbine,87254.0,v44174721
2013-01-01,Nova Scotia,Hydraulic turbine,96515.0,v44174721
2013-02-01,Nova Scotia,Hydraulic turbine,95915.0,v44174721
2013-03-01,Nova Scotia,Hydraulic turbine,100245.0,v44174721
2013-04-01,Nova Scotia,Hydraulic turbine,106242.0,v44174721
2013-05-01,Nova Scotia,Hydraulic turbine,76873.0,v44174721
2013-06-01,Nova Scotia,Hydraulic turbine,55597.0,v44174721
2013-07-01,Nova Scotia,Hydraulic turbine,58507.0,v44174721
2013-08-01,Nova Scotia,Hydraulic turbine,42835.0,v44174721
2013-09-01,Nova Scotia,Hydraulic turbine,59784.0,v44174721
2013-10-01,Nova Scotia,Hydraulic turbine,59658.0,v44174721
2013-11-01,Nova Scotia,Hydraulic turbine,80982.0,v44174721
2013-12-01,Nova Scotia,Hydraulic turbine,125356.0,v44174721
2014-01-01,Nova Scotia,Hydraulic turbine,124235.0,v44174721
2014-02-01,Nova Scotia,Hydraulic turbine,113759.0,v44174721
2014-03-01,Nova Scotia,Hydraulic turbine,104012.0,v44174721
2014-04-01,Nova Scotia,Hydraulic turbine,127012.0,v44174721
2014-05-01,Nova Scotia,Hydraulic turbine,110802.0,v44174721
2014-06-01,Nova Scotia,Hydraulic turbine,62031.0,v44174721
2014-07-01,Nova Scotia,Hydraulic turbine,39335.0,v44174721
2014-08-01,Nova Scotia,Hydraulic turbine,35915.0,v44174721
2014-09-01,Nova Scotia,Hydraulic turbine,52919.0,v44174721
2014-10-01,Nova Scotia,Hydraulic turbine,56224.0,v44174721
2014-11-01,Nova Scotia,Hydraulic turbine,104423.0,v44174721
2014-12-01,Nova Scotia,Hydraulic turbine,153022.0,v44174721
2015-01-01,Nova Scotia,Hydraulic turbine,101627.0,v44174721
2015-02-01,Nova Scotia,Hydraulic turbine,109073.0,v44174721
2015-03-01,Nova Scotia,Hydraulic turbine,103649.0,v44174721
2015-04-01,Nova Scotia,Hydraulic turbine,101702.0,v44174721
2015-05-01,Nova Scotia,Hydraulic turbine,124550.0,v44174721
2015-06-01,Nova Scotia,Hydraulic turbine,105648.0,v44174721
2015-07-01,Nova Scotia,Hydraulic turbine,78570.0,v44174721
2015-08-01,Nova Scotia,Hydraulic turbine,65891.0,v44174721
2015-09-01,Nova Scotia,Hydraulic turbine,64474.0,v44174721
2015-10-01,Nova Scotia,Hydraulic turbine,35164.0,v44174721
2015-11-01,Nova Scotia,Hydraulic turbine,38256.0,v44174721
2015-12-01,Nova Scotia,Hydraulic turbine,74700.0,v44174721
2016-01-01,Nova Scotia,Hydraulic turbine,92922.0,v44174721
2016-02-01,Nova Scotia,Hydraulic turbine,115791.0,v44174721
2016-03-01,Nova Scotia,Hydraulic turbine,123478.0,v44174721
2016-04-01,Nova Scotia,Hydraulic turbine,111394.0,v44174721
2016-05-01,Nova Scotia,Hydraulic turbine,95163.0,v44174721
2016-06-01,Nova Scotia,Hydraulic turbine,48131.0,v44174721
2016-07-01,Nova Scotia,Hydraulic turbine,34819.0,v44174721
2016-08-01,Nova Scotia,Hydraulic turbine,28467.0,v44174721
2016-09-01,Nova Scotia,Hydraulic turbine,20608.0,v44174721
2016-10-01,Nova Scotia,Hydraulic turbine,32568.0,v44174721
2016-11-01,Nova Scotia,Hydraulic turbine,61033.0,v44174721
2016-12-01,Nova Scotia,Hydraulic turbine,39114.0,v44174721
2017-01-01,Nova Scotia,Hydraulic turbine,90629.0,v44174721
2017-02-01,Nova Scotia,Hydraulic turbine,91456.0,v44174721
2017-03-01,Nova Scotia,Hydraulic turbine,117440.0,v44174721
2017-04-01,Nova Scotia,Hydraulic turbine,97915.0,v44174721
2017-05-01,Nova Scotia,Hydraulic turbine,133048.0,v44174721
2017-06-01,Nova Scotia,Hydraulic turbine,89506.0,v44174721
2017-07-01,Nova Scotia,Hydraulic turbine,56649.0,v44174721
2017-08-01,Nova Scotia,Hydraulic turbine,39972.0,v44174721
2017-09-01,Nova Scotia,Hydraulic turbine,23624.0,v44174721
2017-10-01,Nova Scotia,Hydraulic turbine,24164.0,v44174721
2017-11-01,Nova Scotia,Hydraulic turbine,24327.0,v44174721
2017-12-01,Nova Scotia,Hydraulic turbine,60210.0,v44174721
2018-01-01,Nova Scotia,Hydraulic turbine,103246.0,v44174721
2018-02-01,Nova Scotia,Hydraulic turbine,106972.0,v44174721
2018-03-01,Nova Scotia,Hydraulic turbine,94225.0,v44174721
2018-04-01,Nova Scotia,Hydraulic turbine,110612.0,v44174721
2018-05-01,Nova Scotia,Hydraulic turbine,106853.0,v44174721
2018-06-01,Nova Scotia,Hydraulic turbine,60778.0,v44174721
2018-07-01,Nova Scotia,Hydraulic turbine,55072.0,v44174721
2018-08-01,Nova Scotia,Hydraulic turbine,22558.0,v44174721
2018-09-01,Nova Scotia,Hydraulic turbine,19942.0,v44174721
2018-10-01,Nova Scotia,Hydraulic turbine,40027.0,v44174721
2018-11-01,Nova Scotia,Hydraulic turbine,92871.0,v44174721
2018-12-01,Nova Scotia,Hydraulic turbine,108709.0,v44174721
2019-01-01,Nova Scotia,Hydraulic turbine,109408.0,v44174721
2019-02-01,Nova Scotia,Hydraulic turbine,96675.0,v44174721
2019-03-01,Nova Scotia,Hydraulic turbine,87293.0,v44174721
2019-04-01,Nova Scotia,Hydraulic turbine,128977.0,v44174721
2019-05-01,Nova Scotia,Hydraulic turbine,121955.0,v44174721
2019-06-01,Nova Scotia,Hydraulic turbine,99949.0,v44174721
2019-07-01,Nova Scotia,Hydraulic turbine,87261.0,v44174721
2019-08-01,Nova Scotia,Hydraulic turbine,30462.0,v44174721
2019-09-01,Nova Scotia,Hydraulic turbine,39973.0,v44174721
2019-10-01,Nova Scotia,Hydraulic turbine,38781.0,v44174721
2019-11-01,Nova Scotia,Hydraulic turbine,60652.0,v44174721
2019-12-01,Nova Scotia,Hydraulic turbine,135697.0,v44174721
2020-01-01,Nova Scotia,Hydraulic turbine,105119.0,v44174721
2020-02-01,Nova Scotia,Hydraulic turbine,89289.0,v44174721
2020-03-01,Nova Scotia,Hydraulic turbine,89935.0,v44174721
2020-04-01,Nova Scotia,Hydraulic turbine,104893.0,v44174721
2020-05-01,Nova Scotia,Hydraulic turbine,96091.0,v44174721
2020-06-01,Nova Scotia,Hydraulic turbine,50232.0,v44174721
2020-07-01,Nova Scotia,Hydraulic turbine,39126.0,v44174721
2020-08-01,Nova Scotia,Hydraulic turbine,15646.0,v44174721
2020-09-01,Nova Scotia,Hydraulic turbine,18318.0,v44174721
2020-10-01,Nova Scotia,Hydraulic turbine,23118.0,v44174721
2020-11-01,Nova Scotia,Hydraulic turbine,38000.0,v44174721
2020-12-01,Nova Scotia,Hydraulic turbine,84350.0,v44174721
2021-01-01,Nova Scotia,Hydraulic turbine,88301.0,v44174721
2021-02-01,Nova Scotia,Hydraulic turbine,75196.0,v44174721
